,,,,,,,,,,,
Time stamp,Inside_humidity (in %rH),Inside_temperature (in �C),Inside_pressure (in mbar),Soil_moisture (in %VWC),Soil_temperature (in �C),Inside_CO2_ratio (in ppm),Outside_humidity (in %rH),Outside_temperature (in �C),Outside_pressure (in mbar),Outside_PAR (in �mol m^-2 s^-1),Power_box_charge (in V)
6/15/2019 15:35:27.683364349,85.345225,25.678609,1005.926045,45.225044,25.724571,494.813894,83.89917,26.011626,1002.693374,9.558451,12.116655
6/15/2019 15:35:28.683364349,84.996965,25.729083,1003.470377,43.3009,25.440064,489.770027,83.720836,25.874056,1001.711675,8.244258,12.155358
6/15/2019 15:35:29.683364349,85.38465,25.859502,1004.415095,43.652212,25.462841,489.752282,83.613256,26.012887,1002.70284,21.228191,12.136933
6/15/2019 15:35:30.683364349,84.983823,25.624094,1003.946245,42.810733,25.335528,490.045349,83.536113,25.769569,1002.26127,17.552068,12.167698
6/15/2019 15:35:31.683364349,85.24009,25.808461,1003.367317,44.288421,25.494271,492.320868,83.776583,25.837311,1002.743524,12.194428,12.118745
6/15/2019 15:35:32.683364349,85.003536,25.661895,1005.227659,43.230615,25.38798,490.295704,83.645953,25.819267,1002.101202,11.904655,12.142597
6/15/2019 15:35:33.683364349,85.38465,25.754288,1005.400579,43.869385,25.518926,491.375969,83.76925,26.088524,1002.692273,10.35126,12.141125
6/15/2019 15:35:34.683364349,85.023248,25.618897,1003.965168,42.765997,25.336099,488.726559,83.532354,25.7705,1002.114449,15.005164,12.146369
6/15/2019 15:35:35.683364349,85.286086,25.868099,1005.224348,44.22282,25.476434,490.443542,83.764492,25.877157,1002.419287,12.010767,12.112121
6/15/2019 15:35:36.683364349,85.042961,25.698949,1005.728208,43.22779,25.417451,489.44148,83.670581,25.852054,1002.138577,8.028104,12.140613
6/15/2019 15:35:37.683364349,85.246661,25.74692,1004.711025,44.098763,25.583746,492.084322,83.689242,26.01766,1002.303061,12.439145,12.147434
6/15/2019 15:35:38.683364349,85.082387,25.667691,1003.297849,43.258823,25.314016,489.291663,83.314409,25.844688,1002.061305,14.390775,12.128509
6/15/2019 15:35:39.683364349,85.292657,25.868324,1005.952224,43.954149,25.477331,490.282558,83.570728,25.897498,1002.631084,12.153032,12.138444
6/15/2019 15:35:40.683364349,85.075816,25.697077,1004.162929,43.069633,25.397286,488.037266,83.618618,25.84708,1001.792735,9.824905,12.161614
6/15/2019 15:35:41.683364349,85.095529,25.646454,1003.187299,44.380289,25.529376,491.385168,83.757554,25.861282,1002.679655,17.266226,12.120033
6/15/2019 15:35:42.683364349,84.865546,25.666119,1005.371011,42.4864,25.432431,487.729085,83.379461,25.784819,1001.600651,14.414094,12.137708
6/15/2019 15:35:43.683364349,85.338654,25.747519,1005.273471,43.236681,25.375856,490.343668,83.517004,25.901858,1003.000898,19.290435,12.144674
6/15/2019 15:35:44.683364349,84.937826,25.712968,1004.099217,43.242957,25.444881,489.451995,83.646005,25.863167,1001.875687,8.703548,12.160667
6/15/2019 15:35:45.683364349,85.03639,25.909751,1004.84113,42.94271,25.4628,493.060103,83.677809,25.741956,1002.518323,19.067999,12.107272
6/15/2019 15:35:46.683364349,84.911542,25.64578,1002.799036,42.534691,25.334997,489.137898,83.331861,25.779009,1002.458398,15.988188,12.149378
6/15/2019 15:35:47.683364349,85.180951,25.754812,1005.428809,43.38808,25.446391,492.203911,83.492771,25.971485,1003.162545,12.119499,12.123134
6/15/2019 15:35:48.683364349,85.272944,25.703547,1004.431338,43.488044,25.408348,490.208312,83.440808,25.855483,1002.269629,6.721774,12.151705
6/15/2019 15:35:49.683364349,85.088958,25.856208,1003.995448,43.981961,25.454024,489.808792,83.582214,25.828601,1002.07786,20.117048,12.147026
6/15/2019 15:35:50.683364349,85.259802,25.66212,1005.395297,43.261024,25.388265,489.924444,83.612599,25.840433,1002.282876,11.616193,12.147854
6/15/2019 15:35:51.683364349,84.904972,25.685154,1005.151016,43.187223,25.433329,491.047421,83.595646,25.953218,1002.784371,15.047871,12.125513
6/15/2019 15:35:52.683364349,85.200664,25.635835,1002.777193,42.858283,25.377489,489.577498,83.352731,25.826114,1002.10341,11.700296,12.146553
6/15/2019 15:35:53.683364349,85.134954,25.930314,1003.768435,44.108327,25.514681,489.915898,83.422251,25.906219,1002.132111,12.123431,12.136079
6/15/2019 15:35:54.683364349,85.095529,25.66582,1003.814721,42.790396,25.349692,488.824465,83.374047,25.771124,1001.747157,13.596655,12.166844
6/15/2019 15:35:55.683364349,85.108671,25.772681,1004.419196,44.127048,25.609789,491.404882,83.671895,25.888058,1002.071394,14.754437,12.153071
6/15/2019 15:35:56.683364349,85.062674,25.709343,1003.467774,43.299165,25.417736,490.370612,83.672736,25.83566,1002.27641,9.483251,12.154057
6/15/2019 15:35:57.683364349,85.509498,25.832393,1005.292475,43.846539,25.424879,490.9436,83.512037,25.958616,1002.825376,13.797083,12.13374
6/15/2019 15:35:58.683364349,85.023248,25.715139,1003.308416,43.379706,25.385163,490.413324,83.581005,25.834623,1002.094579,8.930956,12.156882
6/15/2019 15:35:59.683364349,85.38465,25.70467,1005.628934,44.306167,25.570194,492.847208,83.797637,25.887846,1002.4871,10.844082,12.124396
6/15/2019 15:36:00.683364349,84.898401,25.671092,1003.588339,42.853784,25.362672,488.87966,83.284813,25.801223,1001.630302,12.862009,12.159498
6/15/2019 15:36:01.683364349,85.325512,25.727404,1004.406815,43.305944,25.43137,491.213669,83.58366,25.974596,1002.742266,15.910638,12.143635
6/15/2019 15:36:02.683364349,84.970681,25.757015,1004.457755,42.942223,25.395613,489.381686,83.491772,25.855377,1002.429226,7.848374,12.138247
6/15/2019 15:36:03.683364349,85.345225,25.857256,1004.618137,44.1468,25.50815,490.282558,83.689794,25.853916,1002.513279,12.379401,12.142834
6/15/2019 15:36:04.683364349,84.937826,25.692629,1003.899644,42.792237,25.358182,487.782312,83.28095,25.762097,1001.810554,13.719533,12.158459
6/15/2019 15:36:05.683364349,85.325512,25.695698,1003.169717,43.238387,25.426227,491.769573,83.504257,25.978957,1003.430165,11.080935,12.076007
6/15/2019 15:36:06.683364349,85.03639,25.676588,1004.85548,42.933671,25.344589,488.210082,83.485648,25.783888,1002.136527,16.651837,12.163256
6/15/2019 15:36:07.683364349,85.31237,25.809809,1004.325204,44.205036,25.434513,489.580782,83.507411,25.943366,1002.348638,12.492065,12.095681
6/15/2019 15:36:08.683364349,85.141525,25.734505,1003.770328,43.072662,25.391613,487.375572,83.22833,25.83328,1001.645914,10.419907,12.163072
6/15/2019 15:36:09.683364349,85.095529,25.957422,1004.667183,43.129533,25.654852,490.663679,83.494479,25.978639,1002.080225,11.382232,12.123489
6/15/2019 15:36:10.683364349,85.17438,25.656474,1003.754793,42.903496,25.380551,487.819108,83.44864,25.774448,1002.271523,14.596445,12.150364
6/15/2019 15:36:11.683364349,85.299228,25.85763,1004.516656,43.862693,25.47725,488.495917,83.721388,25.955198,1002.536778,12.164827,12.143977
6/15/2019 15:36:12.683364349,85.259802,25.756191,1002.858727,43.341496,25.431003,487.775744,83.635518,25.853303,1002.085748,9.022922,12.156488
6/15/2019 15:36:13.683364349,84.931255,25.746546,1005.723397,44.417263,25.499904,490.243793,83.690846,25.857133,1002.537722,16.525027,12.149799
6/15/2019 15:36:14.683364349,85.180951,25.709717,1003.027231,43.055499,25.36757,488.078663,83.452688,25.837841,1002.545609,11.329041,12.148327
6/15/2019 15:36:15.683364349,85.17438,25.843237,1005.397348,43.529974,25.470148,488.52943,83.462019,25.995456,1002.377497,13.294048,12.137314
6/15/2019 15:36:16.683364349,85.121813,25.67184,1004.801861,42.759413,25.354794,487.360457,83.294092,25.743523,1002.022823,16.528959,12.157053
6/15/2019 15:36:17.683364349,85.318941,25.94598,1003.575012,44.602618,25.54354,488.366467,83.547099,25.85579,1002.020772,13.272039,12.144477
6/15/2019 15:36:18.683364349,84.898401,25.713866,1002.849501,43.020806,25.381408,487.060823,83.423855,25.774966,1001.774915,12.100112,12.154609
6/15/2019 15:36:19.683364349,85.213806,25.73705,1002.985598,43.524004,25.458514,489.99147,83.708298,25.91732,1002.237771,19.998102,12.127878
6/15/2019 15:36:20.683364349,84.858975,25.814182,1004.215129,43.363596,25.449126,488.36713,83.454844,25.861399,1001.847458,7.856237,12.134489
6/15/2019 15:36:21.683364349,85.456931,25.863651,1003.011462,44.230691,25.461698,488.788984,83.277743,25.882872,1002.473538,14.683169,12.110912
6/15/2019 15:36:22.683364349,85.318941,25.78671,1003.444355,43.541509,25.479005,492.044895,83.774455,26.198516,1003.057986,17.766912,12.089517
6/15/2019 15:36:23.683364349,84.944397,25.731179,1004.33924,43.244534,25.397041,489.028824,83.377858,25.840433,1002.169015,7.329611,12.157737
6/15/2019 15:36:24.683364349,85.45036,26.089295,1005.985027,44.832384,25.540805,491.151233,83.581767,25.842708,1002.784528,19.42773,12.132452
6/15/2019 15:36:25.683364349,85.049532,25.776979,1003.67547,42.840693,25.352222,487.600298,83.566997,25.783994,1001.560753,15.793002,12.138536
6/15/2019 15:36:26.683364349,85.187522,25.684256,1003.277901,43.409208,25.529702,493.029885,83.607027,25.999499,1002.877098,18.083936,12.122766
6/15/2019 15:36:27.683364349,85.115242,25.772157,1004.332065,43.279618,25.422798,488.992028,83.374494,25.854446,1002.175009,7.091719,12.152559
6/15/2019 15:36:28.683364349,85.305799,25.932335,1004.515552,43.938796,25.438227,488.777154,83.525178,25.829744,1002.536935,25.183604,12.141559
6/15/2019 15:36:29.683364349,85.213806,25.726057,1003.562318,43.184048,25.406389,489.400084,83.362403,25.802768,1002.142521,7.845753,12.13968
6/15/2019 15:36:30.683364349,84.931255,25.726431,1004.622553,44.209059,25.544642,493.110046,83.382221,25.720272,1002.207333,19.828586,12.14445
6/15/2019 15:36:31.683364349,85.259802,25.751892,1004.270719,43.298026,25.400429,489.583414,83.326394,25.859631,1002.210963,6.713911,12.148446
6/15/2019 15:36:32.683364349,85.253231,25.816802,1004.922504,43.598369,25.434227,490.485601,83.503862,25.954467,1003.077542,17.977554,12.133096
6/15/2019 15:36:33.683364349,85.213806,25.731029,1002.83515,42.98466,25.382591,489.348173,83.484097,25.847387,1002.503661,9.19872,12.138839
6/15/2019 15:36:34.683364349,85.246661,25.898234,1003.975498,45.2206,25.623912,490.986311,83.665062,25.933089,1002.386485,12.763761,12.109414
6/15/2019 15:36:35.683364349,84.983823,25.736151,1003.926927,43.487586,25.407817,489.896847,83.201546,25.836803,1002.153717,7.103243,12.158512
6/15/2019 15:36:36.683364349,85.391221,25.849407,1004.897981,43.155344,25.442391,490.792467,83.315907,25.930296,1002.692588,20.534941,12.126814
6/15/2019 15:36:37.683364349,85.062674,25.694201,1002.620517,42.997342,25.341773,488.955884,83.244783,25.783263,1002.451303,15.371177,12.132491
6/15/2019 15:36:38.683364349,85.023248,25.919995,1004.07154,44.02395,25.436186,490.628188,83.418545,25.790936,1002.430326,18.559721,12.153085
6/15/2019 15:36:39.683364349,85.115242,25.661297,1003.645427,42.788964,25.338058,488.604339,83.433528,25.75525,1001.864963,16.962308,12.163637
6/15/2019 15:36:40.683364349,85.03639,25.812054,1005.421319,44.042115,25.574113,491.791256,83.537401,25.964638,1002.180525,15.722005,12.132754
6/15/2019 15:36:41.683364349,85.200664,25.661895,1002.294387,43.22632,25.379734,488.955884,83.119488,25.942328,1002.644331,7.248129,12.089911
6/15/2019 15:36:42.683364349,85.213806,25.863202,1003.770485,43.812309,25.45831,490.56511,83.358802,25.863674,1002.705677,17.955545,12.141112
6/15/2019 15:36:43.683364349,85.305799,25.756491,1002.603878,43.331143,25.445452,489.719432,83.395311,25.83909,1002.085748,7.217218,12.151415
6/15/2019 15:36:44.683364349,84.937826,25.740974,1004.96398,43.989665,25.569011,491.144012,83.54363,25.830675,1002.874419,16.63507,12.08999
6/15/2019 15:36:45.683364349,85.292657,25.768008,1004.388996,43.297374,25.424798,489.737831,83.456947,25.830475,1002.031025,6.288425,12.160273
6/15/2019 15:36:46.683364349,85.233519,25.894983,1004.250454,43.848902,25.482352,489.908014,83.570256,25.941291,1002.268051,19.751035,12.129994
6/15/2019 15:36:47.683364349,85.226948,25.635686,1003.473374,42.698878,25.352835,489.383654,83.144668,25.736676,1002.278932,15.964869,12.139286
6/15/2019 15:36:48.683364349,85.042961,25.794592,1002.724758,44.206682,25.510681,492.85246,83.405902,25.859208,1002.54403,15.130664,12.138865
6/15/2019 15:36:49.683364349,85.194093,25.78902,1005.145733,42.630864,25.457371,489.110301,83.450638,25.801943,1001.834368,8.898733,12.135198
6/15/2019 15:36:50.683364349,85.246661,25.776199,1003.661039,43.382363,25.461698,493.033821,83.660594,25.966088,1002.779798,10.025333,12.143925
6/15/2019 15:36:51.683364349,84.944397,25.741723,1002.83507,42.894419,25.362182,490.92717,83.136337,25.781083,1002.223895,11.45454,12.149549
6/15/2019 15:36:52.683364349,85.161238,25.889262,1004.949077,43.825126,25.491741,491.360192,83.321926,25.811996,1002.869531,16.356822,12.11998
6/15/2019 15:36:53.683364349,85.088958,25.814781,1004.054981,43.422728,25.403246,490.352214,83.197078,25.860256,1001.925994,7.870382,12.160089
6/15/2019 15:36:54.683364349,84.832691,25.754737,1003.102851,43.447389,25.463657,494.957143,83.536507,25.956541,1002.714194,12.058716,12.117523
6/15/2019 15:36:55.683364349,85.246661,25.75324,1003.846734,43.023172,25.437003,491.012593,83.470403,25.773093,1002.619888,7.334853,12.1337
6/15/2019 15:36:56.683364349,85.069245,25.97851,1004.444508,43.231462,25.513252,490.675499,83.490011,25.861706,1002.263635,21.061296,12.110794
6/15/2019 15:36:57.683364349,85.246661,25.75664,1002.172009,42.816139,25.402389,490.734641,83.391395,25.736782,1002.079753,14.499508,12.140048
6/15/2019 15:36:58.683364349,85.029819,25.747294,1002.862353,44.025381,25.54154,494.792864,83.44065,25.876225,1002.786893,14.270518,12.134554
6/15/2019 15:36:59.683364349,85.062674,25.693752,1002.138892,42.994605,25.361611,491.842504,83.058642,25.776934,1002.337914,13.365045,12.159235
6/15/2019 15:37:00.683364349,85.305799,25.838414,1004.157567,43.812917,25.439901,494.027348,83.434237,25.95706,1002.608692,12.8903,12.138379
6/15/2019 15:37:01.683364349,84.799836,25.672963,1003.610812,42.874646,25.364713,491.728167,83.23009,25.69465,1002.950591,17.277751,12.105103
6/15/2019 15:37:02.683364349,85.253231,25.93226,1004.735942,45.175537,25.611258,495.115497,83.532748,25.911817,1001.922208,10.194849,12.142426
6/15/2019 15:37:03.683364349,84.918113,25.74662,1003.408873,43.313405,25.381122,493.977405,83.269149,25.756393,1002.552862,10.617714,12.147973
6/15/2019 15:37:04.683364349,85.332083,25.813177,1003.883005,43.571542,25.475291,495.390165,83.386532,25.958097,1002.987494,9.365615,12.127563
6/15/2019 15:37:05.683364349,84.898401,25.677786,1003.297219,42.697534,25.326466,492.105342,83.245887,25.763134,1002.166964,16.973832,12.158762
6/15/2019 15:37:06.683364349,85.272944,25.931437,1003.297614,44.453503,25.522028,493.240802,83.498737,25.863261,1002.239192,9.519676,12.119086
6/15/2019 15:37:07.683364349,84.996965,25.714839,1003.460994,42.982333,25.380877,491.420649,83.273065,25.773823,1002.421023,13.612111,12.164597
6/15/2019 15:37:08.683364349,85.075816,25.770553,1002.645749,43.688649,25.537009,492.937231,83.347606,25.956129,1002.429854,9.927085,12.125697
6/15/2019 15:37:09.683364349,85.029819,25.709867,1003.031332,43.116112,25.361896,490.453404,83.250303,25.796545,1002.377497,13.343036,12.163112
6/15/2019 15:37:10.683364349,85.128384,25.868473,1005.377949,43.403188,25.535335,489.292315,83.546785,25.880279,1002.684071,13.96791,12.110084
6/15/2019 15:37:11.683364349,85.141525,25.810782,1002.615155,43.35483,25.436431,490.04798,83.264838,25.819267,1002.092371,7.209354,12.156685
6/15/2019 15:37:12.683364349,84.872117,25.753315,1003.636911,44.353606,25.521987,490.961998,83.195527,25.856615,1002.583299,14.01952,12.150522
6/15/2019 15:37:13.683364349,85.154667,25.846038,1002.406041,43.257186,25.350263,488.336901,83.09536,25.828506,1001.50398,14.212356,12.126065
6/15/2019 15:37:14.683364349,85.108671,25.923363,1005.141947,43.960729,25.4648,489.473677,83.482284,25.971072,1002.505712,11.811649,12.129692
6/15/2019 15:37:15.683364349,85.042961,25.74692,1003.495057,42.968696,25.355651,488.806067,83.283947,25.765727,1002.210963,12.971781,12.163782
6/15/2019 15:37:16.683364349,85.141525,25.922872,1003.655757,44.449804,25.518314,490.039433,83.016166,25.804842,1002.134948,15.381662,12.12203
6/15/2019 15:37:17.683364349,85.03639,25.652549,1001.613032,43.167305,25.445207,488.161455,83.232193,25.746635,1002.808185,10.181743,12.13763
6/15/2019 15:37:18.683364349,85.154667,25.773953,1004.964374,43.273345,25.403287,490.239193,83.297903,25.818749,1002.265371,6.8381,12.152375
6/15/2019 15:37:19.683364349,84.904972,25.780123,1003.90887,45.591839,25.590849,492.320216,83.568153,25.860657,1002.773961,16.164257,12.151783
6/15/2019 15:37:20.683364349,85.095529,25.772606,1003.177839,43.001083,25.410879,488.816582,82.975927,25.779221,1001.75741,11.259354,12.155043
6/15/2019 15:37:21.683364349,85.318941,25.885829,1003.424485,43.286728,25.427696,489.087956,83.242418,25.965675,1002.965573,22.78945,12.111359
6/15/2019 15:37:22.683364349,85.03639,25.646379,1004.695965,44.562436,25.325894,490.456036,83.124351,25.867209,1001.724922,8.73577,12.134042
6/15/2019 15:37:23.683364349,85.088958,25.974211,1006.035176,45.450961,25.598849,491.685455,83.444224,25.918558,1002.239821,8.973662,12.135474
6/15/2019 15:37:24.683364349,85.03639,25.80536,1004.237364,43.498719,25.402715,490.27139,83.378647,25.85797,1002.076917,6.8381,12.157921
6/15/2019 15:37:25.683364349,85.325512,25.818449,1003.967061,43.990864,25.547254,493.65872,83.324029,25.999499,1002.779956,8.999603,12.140297
6/15/2019 15:37:26.683364349,85.049532,25.804537,1003.602058,43.433325,25.380306,491.83462,83.149478,25.80661,1002.324667,8.196309,12.146264
6/15/2019 15:37:27.683364349,84.983823,25.920968,1003.456026,43.480368,25.420634,492.654016,83.277848,25.826527,1002.375132,19.86605,12.115919
6/15/2019 15:37:28.683364349,85.088958,25.715139,1002.570367,42.646867,25.322221,491.179493,83.326737,25.75888,1002.105932,16.17316,12.145515
6/15/2019 15:37:29.683364349,85.016678,25.801211,1004.299895,43.743574,25.549173,494.61085,83.280188,25.883285,1002.590394,18.914209,12.13324
6/15/2019 15:37:30.683364349,84.898401,25.742022,1002.214747,42.784045,25.366142,492.096143,83.012145,25.787518,1002.119022,12.336694,12.152861
6/15/2019 15:37:31.683364349,85.358367,25.874045,1003.013118,43.484128,25.385775,491.575719,83.152895,25.83203,1002.567844,22.392255,12.120138
6/15/2019 15:37:32.683364349,84.898401,25.751518,1002.699131,42.972388,25.348834,490.847662,83.265548,25.76542,1002.053417,15.60803,12.146908
6/15/2019 15:37:33.683364349,84.806407,25.910574,1004.812823,45.418003,25.593379,492.274873,83.421385,25.836592,1002.143622,15.344197,12.127576
